 99902 	 106205 	 0.65 	 0.36
126626 	 110641 	 0.61 	 0.33
 28241 	  82555 	 0.66 	 0.36
 28241 	 105200 	 0.60 	 0.36
103813 	  94908 	 0.61 	 0.36
127649 	 130387 	 0.60 	 0.31
 92250 	 105200 	 0.60 	 0.36
 69026 	  81305 	 0.67 	 0.33
114535 	  28241 	 0.64 	 0.36
111407 	  82555 	 0.64 	 0.36
122840 	 101160 	 0.69 	 0.33
 65863 	  28241 	 0.60 	 0.36
117951 	 118052 	 0.65 	 0.36
131017 	 130780 	 0.67 	 0.33
127855 	 127102 	 0.65 	 0.31
127855 	 128844 	 0.65 	 0.31
127855 	 130983 	 0.65 	 0.31
119111 	  94908 	 0.65 	 0.36
119111 	 118052 	 0.65 	 0.36
 58481 	 105200 	 0.60 	 0.36
 58481 	 114535 	 0.64 	 0.36
 58481 	  65863 	 0.60 	 0.36
 94785 	  76155 	 0.60 	 0.36
124080 	  76155 	 0.61 	 0.36
124080 	 101544 	 0.65 	 0.36
124080 	 115173 	 0.65 	 0.36
  8179 	  28241 	 0.69 	 0.36
103133 	 101544 	 0.67 	 0.36
 96012 	 124419 	 0.61 	 0.33
111666 	 106567 	 0.65 	 0.33
118768 	 119111 	 0.65 	 0.36
118768 	 101544 	 0.65 	 0.36
 85142 	  58481 	 0.63 	 0.36
 85142 	   8179 	 0.66 	 0.36
107458 	 124080 	 0.64 	 0.36
 96900 	 128974 	 0.67 	 0.33
102481 	  97838 	 0.65 	 0.36
102481 	  99902 	 0.66 	 0.36
  2524 	 127102 	 0.60 	 0.31
  2524 	 128844 	 0.60 	 0.31
  2524 	 130983 	 0.60 	 0.31
  2996 	  82246 	 0.63 	 0.30
  2996 	 114535 	 0.66 	 0.36
 92527 	 129131 	 0.60 	 0.36
108174 	  92250 	 0.60 	 0.36
115220 	 101544 	 0.61 	 0.36
115220 	 110588 	 0.61 	 0.36
117884 	 115173 	 0.60 	 0.36
117884 	 103133 	 0.69 	 0.36
105413 	  82555 	 0.60 	 0.36
105413 	 108174 	 0.60 	 0.36
 48486 	  82555 	 0.66 	 0.36
 48486 	  65863 	 0.60 	 0.36
106697 	 100909 	 0.64 	 0.36
106697 	 110588 	 0.65 	 0.36
106697 	 115220 	 0.68 	 0.36
106697 	 117884 	 0.63 	 0.36
124177 	  95573 	 0.65 	 0.36
124177 	 127221 	 0.69 	 0.36
100142 	 105200 	 0.60 	 0.36
126248 	  73957 	 0.60 	 0.33
102995 	 104295 	 0.68 	 0.36
102995 	 110588 	 0.65 	 0.36
102995 	 101749 	 0.68 	 0.36
102995 	 117884 	 0.63 	 0.36
120346 	 101544 	 0.60 	 0.36
118432 	 119112 	 0.64 	 0.33
  2267 	  28241 	 0.64 	 0.36
  2267 	  58481 	 0.64 	 0.36
   514 	   2267 	 0.66 	 0.36
 95790 	 124177 	 0.68 	 0.36
 94005 	  28241 	 0.64 	 0.36
 94005 	  58481 	 0.64 	 0.36
 94005 	  94785 	 0.68 	 0.36
 94005 	   2996 	 0.66 	 0.36
 94005 	  48486 	 0.60 	 0.36
 94005 	    514 	 0.66 	 0.36
123976 	 124177 	 0.68 	 0.36
117950 	 117951 	 0.60 	 0.36
117950 	 101544 	 0.66 	 0.36
109086 	 122022 	 0.60 	 0.33
124881 	  99159 	 0.65 	 0.33
110898 	 104295 	 0.69 	 0.36
110898 	 103133 	 0.63 	 0.36
110898 	 101749 	 0.69 	 0.36
110898 	 115220 	 0.69 	 0.36
110898 	 106697 	 0.63 	 0.36
110898 	 102995 	 0.63 	 0.36
 58883 	  73957 	 0.68 	 0.33
 58883 	  69513 	 0.65 	 0.33
110974 	 115173 	 0.66 	 0.36
100744 	 105200 	 0.60 	 0.36
118234 	 117951 	 0.66 	 0.36
118234 	 120346 	 0.65 	 0.36
121157 	 101365 	 0.60 	 0.33
123045 	 101648 	 0.62 	 0.31
  2268 	  82555 	 0.61 	 0.36
  2268 	  28241 	 0.64 	 0.36
  2268 	  58481 	 0.64 	 0.36
  2268 	  94785 	 0.68 	 0.36
  2268 	   2996 	 0.66 	 0.36
 92509 	 105970 	 0.63 	 0.36
 66563 	  28241 	 0.64 	 0.36
 66563 	  58481 	 0.64 	 0.36
 66563 	  94785 	 0.68 	 0.36
100172 	 101486 	 0.66 	 0.33
128300 	 101544 	 0.68 	 0.36
128300 	 106697 	 0.60 	 0.36
128300 	 102995 	 0.60 	 0.36
128300 	 110974 	 0.64 	 0.36
101850 	 106697 	 0.68 	 0.36
101850 	 102995 	 0.68 	 0.36
103733 	 127221 	 0.62 	 0.36
103733 	 124225 	 0.68 	 0.36
108765 	  95573 	 0.66 	 0.36
108765 	 103133 	 0.62 	 0.36
108765 	 108174 	 0.60 	 0.36
108765 	  92509 	 0.60 	 0.36
103038 	 100909 	 0.66 	 0.36
103038 	 110588 	 0.63 	 0.36
103038 	 110898 	 0.66 	 0.36
103038 	 110974 	 0.60 	 0.36
  7854 	  28241 	 0.64 	 0.36
  7854 	  58481 	 0.64 	 0.36
  7854 	  94785 	 0.68 	 0.36
  7854 	   2996 	 0.66 	 0.36
  7854 	  48486 	 0.60 	 0.36
  7854 	    514 	 0.66 	 0.36
  7854 	  92509 	 0.61 	 0.36
119890 	   2267 	 0.61 	 0.36
119890 	   2268 	 0.61 	 0.36
119890 	   7854 	 0.61 	 0.36
103084 	 117884 	 0.61 	 0.36
103084 	 110898 	 0.63 	 0.36
103084 	 110974 	 0.61 	 0.36
103084 	 128300 	 0.60 	 0.36
103084 	 103038 	 0.67 	 0.36
117924 	 117951 	 0.60 	 0.36
117924 	 104295 	 0.60 	 0.36
117924 	 122251 	 0.63 	 0.36
117924 	 101749 	 0.60 	 0.36
117924 	 115220 	 0.60 	 0.36
117924 	 120346 	 0.62 	 0.36
128707 	 131017 	 0.60 	 0.33
128707 	 101365 	 0.60 	 0.33
 96495 	 119717 	 0.61 	 0.36
 96495 	 108765 	 0.60 	 0.36
124765 	  95573 	 0.60 	 0.36
124765 	 107489 	 0.69 	 0.36
124765 	 124177 	 0.61 	 0.36
124765 	 102995 	 0.63 	 0.36
124765 	 123976 	 0.60 	 0.36
124765 	 103084 	 0.63 	 0.36
 95929 	 115220 	 0.61 	 0.36
